cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
70574322,"1'-Benzyl-6-(2-phenylacetamido)-spiro[penam-2,4'-piperidine]-3-carboxylic acid","SCHEMBL11375120|1'-Benzyl-6-(2-phenylacetamido)-spiro[penam-2,4'-piperidine]-3-carboxylic acid",465.600,C25H27N3O4S,115.000,757.000,0.800,33,2,6,6,"InChI=1S/C25H27N3O4S/c29-19(15-17-7-3-1-4-8-17)26-20-22(30)28-21(24(31)32)25(33-23(20)28)11-13-27(14-12-25)16-18-9-5-2-6-10-18/h1-10,20-21,23H,11-16H2,(H,26,29)(H,31,32)/t20?,21?,23-/m1/s1",C1CN(CCC12C(N3[C@H](S2)C(C3=O)NC(=O)CC4=CC=CC=C4)C(=O)O)CC5=CC=CC=C5,NYGLGGFGYYAOOI-YDPRHXJPSA-N,"(5R)-1'-benzyl-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",NULL,Patents,1,NULL,20121201,Google Patents|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
70574870,"1'-Methyl-6-(2-phenylacetamido)-spiro[penam-2,4'-piperidine]-3-carboxylic acid","SCHEMBL11377987|1'-methyl-6-(2-phenylacetamido)-spiro[penam-2,4'-piperidine]-3-carboxylic acid",389.500,C19H23N3O4S,115.000,628.000,-0.700,27,2,6,4,"InChI=1S/C19H23N3O4S/c1-21-9-7-19(8-10-21)15(18(25)26)22-16(24)14(17(22)27-19)20-13(23)11-12-5-3-2-4-6-12/h2-6,14-15,17H,7-11H2,1H3,(H,20,23)(H,25,26)/t14?,15?,17-/m1/s1",CN1CCC2(CC1)C(N3[C@H](S2)C(C3=O)NC(=O)CC4=CC=CC=C4)C(=O)O,IAZFAEYUUZRMMZ-VMBOVVBDSA-N,"(5R)-1'-methyl-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",NULL,Patents,1,NULL,20121201,Google Patents|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
70575764,"(2S,5R,6S)-6-amino-6-benzyl-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11382495,306.400,C15H18N2O3S,109.000,476.000,-1.000,21,2,5,3,"InChI=1S/C15H18N2O3S/c1-14(2)10(11(18)19)17-12(20)15(16,13(17)21-14)8-9-6-4-3-5-7-9/h3-7,10,13H,8,16H2,1-2H3,(H,18,19)/t10-,13+,15-/m0/s1",CC1([C@@H](N2[C@H](S1)[C@@](C2=O)(CC3=CC=CC=C3)N)C(=O)O)C,JKIBNGZEOYZETL-ZBINZKHDSA-N,"(2S,5R,6S)-6-amino-6-benzyl-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70576229,"(5R)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11384703,349.400,C16H19N3O4S,138.000,562.000,-1.100,24,3,6,4,"InChI=1S/C16H19N3O4S/c1-16(2)11(15(22)23)19-13(21)10(14(19)24-16)18-12(20)9(17)8-6-4-3-5-7-8/h3-7,9-11,14H,17H2,1-2H3,(H,18,20)(H,22,23)/t9?,10?,11?,14-/m1/s1",CC1(C(N2[C@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,AVKUERGKIZMTKX-FOQMGDCRSA-N,"(5R)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,"Ark Pharm, Inc.|Google Patents|ICCB-Longwood Screening Facility, Harvard Medical School|PATENTSCOPE (WIPO)|SureChEMBL",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,NULL
70580209,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-[[2-(2-oxopyridin-1-yl)-2-phenylacetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11405170,484.500,C23H24N4O6S,161.000,957.000,1.200,34,3,7,7,"InChI=1S/C23H24N4O6S/c1-23(2)18(22(32)33)27-20(31)16(21(27)34-23)25-14(28)12-24-19(30)17(13-8-4-3-5-9-13)26-11-7-6-10-15(26)29/h3-11,16-18,21H,12H2,1-2H3,(H,24,30)(H,25,28)(H,32,33)/t16?,17?,18-,21+/m0/s1",CC1([C@@H](N2[C@H](S1)C(C2=O)NC(=O)CNC(=O)C(C3=CC=CC=C3)N4C=CC=CC4=O)C(=O)O)C,SGKFXORMSZETJG-JWYNLTDQSA-N,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-[[2-(2-oxopyridin-1-yl)-2-phenylacetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70580210,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[2-[[2-(2-oxopyridin-1-yl)-2-phenylacetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11405173,484.500,C23H24N4O6S,161.000,957.000,1.200,34,3,7,7,"InChI=1S/C23H24N4O6S/c1-23(2)18(22(32)33)27-20(31)16(21(27)34-23)25-14(28)12-24-19(30)17(13-8-4-3-5-9-13)26-11-7-6-10-15(26)29/h3-11,16-18,21H,12H2,1-2H3,(H,24,30)(H,25,28)(H,32,33)/t16-,17?,18+,21-/m1/s1",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CNC(=O)C(C3=CC=CC=C3)N4C=CC=CC4=O)C(=O)O)C,SGKFXORMSZETJG-PJNGNRRGSA-N,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[2-[[2-(2-oxopyridin-1-yl)-2-phenylacetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70580489,"(5S)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate",HMS3652C22,403.500,C16H25N3O7S,141.000,562.000,NULL,27,6,9,4,"InChI=1S/C16H19N3O4S.3H2O/c1-16(2)11(15(22)23)19-13(21)10(14(19)24-16)18-12(20)9(17)8-6-4-3-5-7-8;;;/h3-7,9-11,14H,17H2,1-2H3,(H,18,20)(H,22,23);3*1H2/t9?,10?,11?,14-;;;/m0.../s1",CC1(C(N2[C@@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,RXDALBZNGVATNY-YTCQRBFUSA-N,"(5S)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate",NULL,Biological Test Results,1,1347080|1508586|1508601,20121201,"ICCB-Longwood Screening Facility, Harvard Medical School",Research and Development,NULL
70580493,CID 70580493,SCHEMBL11406657,373.500,C16H18KN2O4S,112.000,530.000,NULL,24,2,5,4,"InChI=1S/C16H18N2O4S.K/c1-16(2)12(15(21)22)18-13(20)11(14(18)23-16)17-10(19)8-9-6-4-3-5-7-9;/h3-7,11-12,14H,8H2,1-2H3,(H,17,19)(H,21,22);/t11-,12-,14+;/m0./s1",CC1([C@@H](N2[C@H](S1)[C@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.[K],OXYXVSUHBSRMFJ-IHZHRGGQSA-N,NULL,NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70582210,"(5R)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate",NULL,403.500,C16H25N3O7S,141.000,562.000,NULL,27,6,9,4,"InChI=1S/C16H19N3O4S.3H2O/c1-16(2)11(15(22)23)19-13(21)10(14(19)24-16)18-12(20)9(17)8-6-4-3-5-7-8;;;/h3-7,9-11,14H,17H2,1-2H3,(H,18,20)(H,22,23);3*1H2/t9?,10?,11?,14-;;;/m1.../s1",CC1(C(N2[C@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,RXDALBZNGVATNY-CBOJBLODSA-N,"(5R)-6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate",NULL,Patents,1,NULL,20121201,"Ark Pharm, Inc.|PATENTSCOPE (WIPO)",Chemical Vendors|Governmental Organizations|Legacy Depositors,NULL
70588243,"sodium;(2S,5R,6R)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11449913,370.400,C17H19N2NaO4S,115.000,579.000,NULL,25,1,5,4,"InChI=1S/C17H20N2O4S.Na/c1-16(2)12(13(21)22)19-14(23)17(3,15(19)24-16)18-11(20)9-10-7-5-4-6-8-10;/h4-8,12,15H,9H2,1-3H3,(H,18,20)(H,21,22);/q;+1/p-1/t12-,15+,17+;/m0./s1",C[C@@]1([C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])NC(=O)CC3=CC=CC=C3.[Na+],YZIDZVKTCDWERX-KIDHOWCMSA-M,"sodium;(2S,5R,6R)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70588249,"sodium;(2S,5R)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11449935,370.400,C17H19N2NaO4S,115.000,579.000,NULL,25,1,5,4,"InChI=1S/C17H20N2O4S.Na/c1-16(2)12(13(21)22)19-14(23)17(3,15(19)24-16)18-11(20)9-10-7-5-4-6-8-10;/h4-8,12,15H,9H2,1-3H3,(H,18,20)(H,21,22);/q;+1/p-1/t12-,15+,17?;/m0./s1",CC1([C@@H](N2[C@H](S1)C(C2=O)(C)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[Na+],YZIDZVKTCDWERX-NNJKYZOVSA-M,"sodium;(2S,5R)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70588250,"sodium;(2S,5R,6S)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11449936,370.400,C17H19N2NaO4S,115.000,579.000,NULL,25,1,5,4,"InChI=1S/C17H20N2O4S.Na/c1-16(2)12(13(21)22)19-14(23)17(3,15(19)24-16)18-11(20)9-10-7-5-4-6-8-10;/h4-8,12,15H,9H2,1-3H3,(H,18,20)(H,21,22);/q;+1/p-1/t12-,15+,17-;/m0./s1",C[C@]1([C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])NC(=O)CC3=CC=CC=C3.[Na+],YZIDZVKTCDWERX-KFQZAATASA-M,"sodium;(2S,5R,6S)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70588251,"(2S,5R,6S)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11515351,348.400,C17H20N2O4S,112.000,573.000,1.500,24,2,5,4,"InChI=1S/C17H20N2O4S/c1-16(2)12(13(21)22)19-14(23)17(3,15(19)24-16)18-11(20)9-10-7-5-4-6-8-10/h4-8,12,15H,9H2,1-3H3,(H,18,20)(H,21,22)/t12-,15+,17-/m0/s1",C[C@]1([C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)NC(=O)CC3=CC=CC=C3,SBNOITQOLYBVOV-MJEQTWJJSA-N,"(2S,5R,6S)-3,3,6-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70589862,"sodium;(2S,5R,6R)-2,3,3-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11458602,370.400,C17H19N2NaO4S,115.000,579.000,NULL,25,1,5,4,"InChI=1S/C17H20N2O4S.Na/c1-16(2)17(3,15(22)23)19-13(21)12(14(19)24-16)18-11(20)9-10-7-5-4-6-8-10;/h4-8,12,14H,9H2,1-3H3,(H,18,20)(H,22,23);/q;+1/p-1/t12-,14-,17+;/m1./s1",C[C@@]1(C(S[C@H]2N1C(=O)[C@H]2NC(=O)CC3=CC=CC=C3)(C)C)C(=O)[O-].[Na+],DJRMVGQEYUSNDQ-ZNTOYGBFSA-M,"sodium;(2S,5R,6R)-2,3,3-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70589863,"(2S,5R,6R)-2,3,3-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL22265943,348.400,C17H20N2O4S,112.000,573.000,1.500,24,2,5,4,"InChI=1S/C17H20N2O4S/c1-16(2)17(3,15(22)23)19-13(21)12(14(19)24-16)18-11(20)9-10-7-5-4-6-8-10/h4-8,12,14H,9H2,1-3H3,(H,18,20)(H,22,23)/t12-,14-,17+/m1/s1",C[C@@]1(C(S[C@H]2N1C(=O)[C@H]2NC(=O)CC3=CC=CC=C3)(C)C)C(=O)O,QMWPAQMGEQSIQQ-MRRJBJDNSA-N,"(2S,5R,6R)-2,3,3-trimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,Google Patents|SureChEMBL,Curation Efforts|Research and Development,NULL
70590633,"6-Benzamido-2,2-dimethylpenam-3-carboxylic acid 1-oxide","SCHEMBL11463555|6-benzamido-2,2-dimethylpenam-3-carboxylic acid 1-oxide",336.400,C15H16N2O5S,123.000,584.000,0.800,23,2,6,3,"InChI=1S/C15H16N2O5S/c1-15(2)10(14(20)21)17-12(19)9(13(17)23(15)22)16-11(18)8-6-4-3-5-7-8/h3-7,9-10,13H,1-2H3,(H,16,18)(H,20,21)/t9?,10?,13-,23?/m1/s1",CC1(C(N2[C@H](S1=O)C(C2=O)NC(=O)C3=CC=CC=C3)C(=O)O)C,JPSPEHVAVNSKPZ-HXAYQIMBSA-N,"(5R)-6-benzamido-3,3-dimethyl-4,7-dioxo-4lambda4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,Google Patents|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
70591764,2-Chloromethyl-2-methyl-6-(2-phenylacetamido)penam-3-carboxylic acid,SCHEMBL11469703|2-chloromethyl-2-methyl-6-(2-phenylacetamido)penam-3-carboxylic acid,368.800,C16H17ClN2O4S,112.000,554.000,2.100,24,2,5,5,"InChI=1S/C16H17ClN2O4S/c1-16(8-17)12(15(22)23)19-13(21)11(14(19)24-16)18-10(20)7-9-5-3-2-4-6-9/h2-6,11-12,14H,7-8H2,1H3,(H,18,20)(H,22,23)/t11?,12?,14-,16?/m1/s1",CC1(C(N2[C@H](S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)CCl,YVNDVGIKSTXESU-VTUJEPCUSA-N,(5R)-3-(chloromethyl)-3-methyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,NULL,Patents,1,NULL,20121201,Google Patents|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
70592414,"potassium;(2S,5R,6R)-6-[acetamido(phenyl)methyl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11473521,386.500,C17H19KN2O4S,115.000,565.000,NULL,25,1,5,4,"InChI=1S/C17H20N2O4S.K/c1-9(20)18-12(10-7-5-4-6-8-10)11-14(21)19-13(16(22)23)17(2,3)24-15(11)19;/h4-8,11-13,15H,1-3H3,(H,18,20)(H,22,23);/q;+1/p-1/t11-,12?,13+,15-;/m1./s1",CC(=O)NC([C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])C3=CC=CC=C3.[K+],NYLBXRAKAVTJNC-WNSPABLQSA-M,"potassium;(2S,5R,6R)-6-[acetamido(phenyl)methyl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70592415,"(2S,5R,6R)-6-[acetamido(phenyl)methyl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11482094,348.400,C17H20N2O4S,112.000,559.000,1.800,24,2,5,4,"InChI=1S/C17H20N2O4S/c1-9(20)18-12(10-7-5-4-6-8-10)11-14(21)19-13(16(22)23)17(2,3)24-15(11)19/h4-8,11-13,15H,1-3H3,(H,18,20)(H,22,23)/t11-,12?,13+,15-/m1/s1",CC(=O)NC([C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)C3=CC=CC=C3,ITXQWVZUPFTHDV-HCHQLJBOSA-N,"(2S,5R,6R)-6-[acetamido(phenyl)methyl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70592419,"potassium;(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2-phenylacetyl)amino]methyl]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",SCHEMBL11473529,386.500,C17H19KN2O4S,115.000,551.000,NULL,25,1,5,5,"InChI=1S/C17H20N2O4S.K/c1-17(2)13(16(22)23)19-14(21)11(15(19)24-17)9-18-12(20)8-10-6-4-3-5-7-10;/h3-7,11,13,15H,8-9H2,1-2H3,(H,18,20)(H,22,23);/q;+1/p-1/t11-,13+,15-;/m1./s1",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)CNC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[K+],CHGUKQLUGKUMEV-OEWRBLQTSA-M,"potassium;(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2-phenylacetyl)amino]methyl]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70593176,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-phenyl-2-(1,2,3,4-tetrahydroisoquinoline-3-carbonylamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11477042,508.600,C26H28N4O5S,153.000,907.000,-0.200,36,4,7,6,"InChI=1S/C26H28N4O5S/c1-26(2)20(25(34)35)30-23(33)19(24(30)36-26)29-22(32)18(14-8-4-3-5-9-14)28-21(31)17-12-15-10-6-7-11-16(15)13-27-17/h3-11,17-20,24,27H,12-13H2,1-2H3,(H,28,31)(H,29,32)(H,34,35)/t17?,18?,19?,20-,24+/m0/s1",CC1([C@@H](N2[C@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4CC5=CC=CC=C5CN4)C(=O)O)C,ODPFCBPVFXZHNF-ONXSASBCSA-N,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-phenyl-2-(1,2,3,4-tetrahydroisoquinoline-3-carbonylamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70595496,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-phenyl-2-(pyrrolidine-2-carbonylamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11488171,446.500,C21H26N4O5S,153.000,769.000,-1.300,31,4,7,6,"InChI=1S/C21H26N4O5S/c1-21(2)15(20(29)30)25-18(28)14(19(25)31-21)24-17(27)13(11-7-4-3-5-8-11)23-16(26)12-9-6-10-22-12/h3-5,7-8,12-15,19,22H,6,9-10H2,1-2H3,(H,23,26)(H,24,27)(H,29,30)/t12?,13?,14?,15-,19+/m0/s1",CC1([C@@H](N2[C@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4CCCN4)C(=O)O)C,IGVZCENPMZGCRW-AJHZUPIXSA-N,"(2S,5R)-3,3-dimethyl-7-oxo-6-[[2-phenyl-2-(pyrrolidine-2-carbonylamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70595666,"(2S,5R)-3,3-dimethyl-6-[[2-[[4-methyl-2-(methylamino)pentanoyl]amino]-2-phenylacetyl]amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11489007,476.600,C23H32N4O5S,153.000,783.000,-0.100,33,4,7,9,"InChI=1S/C23H32N4O5S/c1-12(2)11-14(24-5)18(28)25-15(13-9-7-6-8-10-13)19(29)26-16-20(30)27-17(22(31)32)23(3,4)33-21(16)27/h6-10,12,14-17,21,24H,11H2,1-5H3,(H,25,28)(H,26,29)(H,31,32)/t14?,15?,16?,17-,21+/m0/s1",CC(C)CC(C(=O)NC(C1=CC=CC=C1)C(=O)NC2[C@@H]3N(C2=O)[C@H](C(S3)(C)C)C(=O)O)NC,WIBOFBKXRJXVOK-MWPZWDEUSA-N,"(2S,5R)-3,3-dimethyl-6-[[2-[[4-methyl-2-(methylamino)pentanoyl]amino]-2-phenylacetyl]amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70595994,"(2S,5R)-6-[[2-(azetidine-2-carbonylamino)-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11490435,432.500,C20H24N4O5S,153.000,754.000,-1.600,30,4,7,6,"InChI=1S/C20H24N4O5S/c1-20(2)14(19(28)29)24-17(27)13(18(24)30-20)23-16(26)12(10-6-4-3-5-7-10)22-15(25)11-8-9-21-11/h3-7,11-14,18,21H,8-9H2,1-2H3,(H,22,25)(H,23,26)(H,28,29)/t11?,12?,13?,14-,18+/m0/s1",CC1([C@@H](N2[C@H](S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)C4CCN4)C(=O)O)C,ZPYVDTXFKFEGOC-PUDWMNOGSA-N,"(2S,5R)-6-[[2-(azetidine-2-carbonylamino)-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70596382,"(2S,5R)-3,3-dimethyl-7-oxo-2-[[2-[(2-oxo-3-prop-1-enylimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",SCHEMBL11492068,501.600,C23H27N5O6S,165.000,964.000,1.400,35,3,7,6,"InChI=1S/C23H27N5O6S/c1-4-10-26-11-12-27(21(26)34)20(33)24-17(14-8-6-5-7-9-14)18(30)25-23(19(31)32)22(2,3)35-16-13-15(29)28(16)23/h4-10,16-17H,11-13H2,1-3H3,(H,24,33)(H,25,30)(H,31,32)/t16-,17?,23+/m1/s1",CC=CN1CCN(C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)N[C@@]3(C(S[C@H]4N3C(=O)C4)(C)C)C(=O)O,ZPDGWAHXIYLHRL-HFNFZTFUSA-N,"(2S,5R)-3,3-dimethyl-7-oxo-2-[[2-[(2-oxo-3-prop-1-enylimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
70599267,"(5R)-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",SCHEMBL11500151,375.400,C18H21N3O4S,124.000,601.000,-1.100,26,3,6,4,"InChI=1S/C18H21N3O4S/c22-12(10-11-4-2-1-3-5-11)20-13-15(23)21-14(17(24)25)18(26-16(13)21)6-8-19-9-7-18/h1-5,13-14,16,19H,6-10H2,(H,20,22)(H,24,25)/t13?,14?,16-/m1/s1",C1CNCCC12C(N3[C@H](S2)C(C3=O)NC(=O)CC4=CC=CC=C4)C(=O)O,YXISEZBWQLLPJQ-ZBCRRDGASA-N,"(5R)-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",NULL,Patents,1,NULL,20121201,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
70599268,"(5S)-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",SCHEMBL11500152,375.400,C18H21N3O4S,124.000,601.000,-1.100,26,3,6,4,"InChI=1S/C18H21N3O4S/c22-12(10-11-4-2-1-3-5-11)20-13-15(23)21-14(17(24)25)18(26-16(13)21)6-8-19-9-7-18/h1-5,13-14,16,19H,6-10H2,(H,20,22)(H,24,25)/t13?,14?,16-/m0/s1",C1CNCCC12C(N3[C@@H](S2)C(C3=O)NC(=O)CC4=CC=CC=C4)C(=O)O,YXISEZBWQLLPJQ-XUJLQICISA-N,"(5S)-7-oxo-6-[(2-phenylacetyl)amino]spiro[4-thia-1-azabicyclo[3.2.0]heptane-3,4'-piperidine]-2-carboxylic acid",NULL,Patents,1,NULL,20121201,SureChEMBL,Curation Efforts|Research and Development,NULL
